mouseAngle,mouseTremors,mouseJitters,xVariance,yVariance,totalVariance,keyHoldDuration,keyHoldStd,clickIntervalAvg,scrollSpeedAvg,keyStrokeInterval,avgTimeSpentField,averageTimeInterval,backspaceCount,averageTimeSpent,label
2.7422615671624300,4,0,0,0,0,325,256.19691087688200,0,0,59.8125,12.822,0,3,20.136,0
2.3157087221720900,4,0,0,0,0,317.57142857142900,265.26205756510600,0,0,57.4375,13.801,0,3,21.333,0
1.6231979529569200,3,0,0,0,0,254.42857142857100,204.4727415593980,0,0,61.5,13.075,0,2,20.75,0
2.7075529365182200,6,0,0,0,0,149.85714285714300,173.2136818840730,0,0,62.166666666666700,12.987,0,1,20.171,0
2.133729758668840,1,0,0,0,0,115.875,118.25442644992200,0,0,22.066666666666700,12.184,0,1,19.484,0
3.428371180180530,4,0,0,0,0,216.25,126.00669625063600,0,0,72.7,11.372,0,0,18.212,0
2.8920978171950200,5,0.1939230178809200,0,0,0,69.55555555555560,76.95902388950040,0,0,15.666666666666700,12.542,0,1,19.364,0
1.6070294923610100,3,0,0,0,0,179.5,186.6197113561870,0,0,61.416666666666700,13.536,0,1,21.062,0
2.198793430140900,5,0,0,0,0,75.22222222222220,79.97885523030830,0,0,15.666666666666700,12.223,0,1,19.105,0
2.026458805506070,4,0,0,0,0,89.625,74.88313812200980,0,0,13.411764705882400,12.36,0,2,18.608,0
2.7392188686254900,5,0,0,0,0,147.66666666666700,146.59316339978300,0,0,64.8,13.745,0,0,20.517,0
1.4466875124223700,3,0,0,0,0,111,78.74642849044010,0,0,19.153846153846200,12.641,0,0,18.807,0
2.1842449764639100,2,0,0,0,0,200.33333333333300,199.7529029131300,0,0,77.1,12.382,0,0,20.179,0
3.0660148742335500,5,0,0,0,0,88,76.19523794643790,0,0,15.6,12.61,0,1,19.838,0
2.2573594260464900,4,0,0,0,0,200.2,164.70749831140000,0,0,64.8,11.798,0,0,19.112,0
2.3985207981929600,8,0,0,0,0,95.66666666666670,85.28644545165300,0,0,14.235294117647100,12.457,0,2,17.967,0
1.5303089164292300,2,0,0,0,0,93,85.3411454757382,0,0,13.947368421052600,11.74,0,3,18.795,0
1.8133737037563300,3,0,0,0,0,147.28571428571400,146.65870417470700,0,0,58.333333333333300,12.865,0,1,20.969,0
1.7272714384907000,5,0,0,0,0,107.625,80.7928485387166,0,0,11.047619047619000,11.893,0,4,18.554,0
3.1693195152758500,5,0,0,0,0,207,169.24892909557800,0,0,78.7,11.885,0,0,18.669,0
2.813368557334120,4,0,0,0,0,80.25,79.87607589259750,0,0,15.466666666666700,13.828,0,1,19.669,0
2.7429234527413400,6,0,0,0,0,94.7,89.68729006944070,0,0,12.142857142857100,12.505,0,4,18.775,0
1.6100511206286800,1,0,0,0,0,173.42857142857100,199.6774950784800,0,0,70.91666666666670,13.202,0,1,20.353,0
2.3763040913446800,4,0,0,0,0,84.57142857142860,69.64369962860380,0,0,14.066666666666700,12.514,0,1,19.49,0
1.9188110931482900,3,0.44714397229029100,0,0,0,310.75,120.20893269636800,0,0,66.08333333333330,12.372,0,1,19.204,0
1.8050792193236,4,0,0,0,0,88.5,84.43636657270370,0,0,16.6,12.081,0,1,19.059,0
1.6617656496383700,3,0,0,0,0,293.85714285714300,227.5593665532630,0,0,72.78571428571430,11.935,0,2,19.281,0
2.8304923933116900,6,0,0,0,0,78,85.4049178911847,0,0,14.058823529411800,12.164,0,2,18.588,0
2.0135582750932600,1,0,0,0,0,72.8,78.30044699744700,0,0,14.470588235294100,13.439,0,2,20.204,0
1.6233270054433900,3,0,0,0,0,291,226.46412519425700,0,0,61.25,12.022,0,3,19.234,0
2.441580613367360,4,0,0,0,0,68.25,68.32047643276500,0,0,15.23076923076920,12.8,0,0,18.818,0
1.3751334802086400,2,0,0,0,0,92.88888888888890,103.2423733469980,0,0,18.666666666666700,13.804,0,1,19.819,0
2.268255598052630,6,0,0,0,0,76.44444444444440,84.36706981480280,0,0,15.6,11.432,0,1,17.128,0
2.391019936411000,2,0,0,0,0,180.5,178.9010434104100,0,0,75.5,12.154,0,0,19.475,0
2.5190235921494400,4,0.15176363733945700,0,0,0,89.85714285714290,78.15082226316090,0,0,18.076923076923100,11.44,0,0,17.913,0
2.3215801623100400,4,0,0,0,0,297.57142857142900,259.7888467543580,0,0,68.57142857142860,12.717,0,2,19.987,0
2.667930238350760,5,2.9885291892844100,0,0,0,72.88888888888890,80.39409105489790,0,0,17.384615384615400,12.002,0,0,18.905,0
1.8418316056731700,1,0,0,0,0,263.85714285714300,230.17038941459300,0,0,59.214285714285700,13.503,0,2,19.921,0
1.0242863815275400,2,0,0,0,0,89.85714285714290,77.25547335474240,0,0,17.53846153846150,13.357,0,0,19.309,0
1.356235450528020,2,0,0,0,0,114.66666666666700,81.84674024595540,0,0,16.2,11.679,0,1,17.446,0
2.5203122296866700,2,0,0,0,0,239,194.73161017153800,0,0,70.3,11.804,0,0,18.525,0
2.5601532188264100,6,0,0,0,0,93.5,89.59352655186650,0,0,16.266666666666700,13.723,0,1,20.455,0
2.5395814088273000,4,0,0,0,0,186.16666666666700,185.92329660971000,0,0,69.6,13.021,0,0,19.484,0
2.9637633451458100,4,0,0,0,0,85.375,84.7052794989781,0,0,16.533333333333300,12.958,0,1,19.87,0
1.7994949115738700,3,0,0,0,0,197.6,160.26677759286200,0,0,70.7,12.7,0,0,20.228,0
2.417981024334360,5,0,0,0,0,104.33333333333300,68.14363914229670,0,0,14.466666666666700,11.794,0,1,19.239,0
2.1236403469086700,5,0,0,0,0,86.22222222222220,95.6797642344013,0,0,17.666666666666700,11.24,0,1,17.869,0
1.344122716134310,1,0,0,0,0,195.16666666666700,195.37520882195400,0,0,74,12.016,0,0,19.652,0
2.584699596027990,3,0,0,0,0,90.625,90.34785207740140,0,0,19.23076923076920,13.239,0,0,18.517,0
3.72413938830523,4,0,0,0,0,259.57142857142900,198.81783273198800,0,0,53.42857142857140,12.958,0,2,19.449,0
2.1230080792813100,6,0,0,0,0,107.85714285714300,84.97634724931840,0,0,15.176470588235300,14.462,0,2,20.82,0
1.384283840494300,3,0,0,0,0,69.77777777777780,77.15608678772570,0,0,16.846153846153800,12.135,0,0,18.769,0
2.462477741890900,3,0,0,0,0,256.5,148.66825484951400,0,0,75.8,12.141,0,0,18.68,0
2.0748166561849000,2,0,0,0,0,127.42857142857100,77.30248035728060,0,0,12.095238095238100,11.747,0,4,17.681,0
2.621537831587970,5,0,0,0,0,240.2,196.830282223036,0,0,72.3,11.673,0,0,18.535,0
1.0625134579670200,1,0,0,0,0,139.16666666666700,97.94627212008750,0,0,19.6,11.904,0,1,19.405,0
2.9766608260339900,4,0,0,0,0,231.5,136.7707936658990,0,0,48.583333333333300,11.979,0,1,18.894,0
1.791045740283240,3,0,0,0,0,139.5,62.71297048192400,0,0,14.529411764705900,11.847,0,2,18.902,0
1.0555878094399600,3,0,0,0,0,81.75,81.41368128269350,0,0,15.266666666666700,11.483,0,1,18.043,0
1.8414577099459600,3,0,0,0,0,204,203.52067872004200,0,0,84.4,13.845,0,0,21.23,0
2.2748323601871600,4,0,0,0,0,77,70.78763231588470,0,0,12.647058823529400,11.174,0,2,17.979,0
2.028915184316730,1,4.362345266467740,0,0,0,224.2,136.14462897962600,0,0,63.166666666666700,11.649,0,1,19.074,0
2.477314663607590,4,0,0,0,0,164.16666666666700,74.65345865322580,0,0,12.952380952381000,11.434,0,4,18.961,0
1.2449828517689300,2,0,0,0,0,68.88888888888890,76.35071773575830,0,0,14.066666666666700,11.301,0,1,18.187,0
1.8169560503676900,3,0,0,0,0,189.16666666666700,187.13490380530900,0,0,79.2,13.455,0,0,20.707,0
1.67857531615801,2,0,0,0,0,67.1,81.60079656473950,0,0,17.133333333333300,12.422,0,1,19.085,0
3.4637415201111400,3,0,0,0,0,229.5,91.27294232136930,0,0,51.416666666666700,13.114,0,1,20.085,0
1.0275932308897300,1,0,0,0,0,94.8,93.04708485492710,0,0,17.352941176470600,12.244,0,2,19.457,0
1.6333472769630500,3,0,0,0,0,107.875,77.91892822029830,0,0,13.68421052631580,12.089,0,3,19.226,0
2.7169759700144300,6,0,0,0,0,198.66666666666700,200.81389947466800,0,0,78.4,13.406,0,0,20.859,0
2.1725172610614000,3,0,0,0,0,81.22222222222220,72.032057335263,0,0,13.235294117647100,12.57,0,2,18.734,0
2.771240003874140,3,0,0,0,0,210.16666666666700,213.58325204836500,0,0,73.66666666666670,14.109,0,1,20.281,0
1.9801640921934100,2,0,0,0,0,100,101.09302646572600,0,0,17.058823529411800,12.875,0,2,19.928,0
2.3080578041085000,2,0,0,0,0,167.16666666666700,165.9311269439490,0,0,65.7,13.063,0,0,19.274,0
1.4849258632220200,2,0,0,0,0,86.75,66.34144632128550,0,0,11.421052631578900,13.247,0,3,19.586,0
2.404174545103190,3,0,0,0,0,74.75,74.39884071677460,0,0,16.692307692307700,12.101,0,0,19.005,0
2.1771242223691600,4,0,0,0,0,183.71428571428600,210.82471682535200,0,0,74.16666666666670,12.419,0,1,19.822,0
1.7137818179491200,3,0,0,0,0,67.4,80.65134840782270,0,0,15.133333333333300,13.565,0,1,19.148,0
2.8691771610767000,4,0,0,0,0,192.83333333333300,152.92963160297700,0,0,65.33333333333330,11.87,0,1,18.351,0
2.424028371082080,6,0,0,0,0,83.7,83.11203282317190,0,0,14.058823529411800,12.274,0,2,19.094,0
1.8764624680846700,3,0,0,0,0,201.8,112.75531029623400,0,0,66.58333333333330,12.084,0,1,19.063,0
1.5791927625294700,3,0,0,0,0,79.33333333333330,74.14999812691990,0,0,14.235294117647100,10.853,0,2,17.811,0
2.1853622701318200,5,0,0,0,0,71.625,71.2968048021789,0,0,15.23076923076920,11.089,0,0,17.649,0
2.6584134731458600,4,0,0,0,0,289.42857142857100,214.1327072787590,0,0,57.357142857142900,12.424,0,2,18.666,0
2.754630757236940,5,0,0,0,0,75.5,82.11729415902600,0,0,14.647058823529400,13.473,0,2,20.225,0
1.354178330121520,1,0,0,0,0,131.85714285714300,137.73725356782800,0,0,51.5,13.878,0,1,21.356,0
2.0974704668815600,4,0,0,0,0,71.5,72.79594768941470,0,0,13.705882352941200,12.358,0,2,18.42,0
1.5802759253883700,3,0,0,0,0,89,90.50745825621220,0,0,15.470588235294100,13.144,0,2,20.411,0
2.460940912797050,4,0,0,0,0,265.5,213.73328394676100,0,0,66.92857142857140,12.836,0,2,19.221,0
2.2978811279089600,3,0,0,0,0,84.5,85.35484754833790,0,0,15.352941176470600,13.357,0,2,20.13,0
2.681609001896600,3,0,0,0,0,243.71428571428600,233.6668656049310,0,0,68.35714285714290,13.731,0,2,20.745,0
1.8031301513495700,3,0,0,0,0,107.375,103.76287570706600,0,0,21.53846153846150,12.519,0,0,19.346,0
1.2554551527994900,1,0,0,0,0,361.3333333333330,208.12069148026200,0,0,79.21428571428570,12.675,0,2,19.65,0
2.7141708576487700,5,0,0,0,0,112.125,83.80548535149710,0,0,13.157894736842100,12.719,0,3,19.078,0
2.1111800695833700,2,0,0,0,0,83.625,83.44000464405550,0,0,15.733333333333300,11.096,0,1,17.357,0
1.9071447603974100,3,0,0,0,0,158.28571428571400,181.90555970904600,0,0,61.166666666666700,11.398,0,1,19.105,0
2.2636310808547700,3,0,0,0,0,107,88.66147496436740,0,0,17.266666666666700,11.47,0,1,17.138,0
2.2768056273541100,2,0,0,0,0,181.42857142857100,179.7965970938570,0,0,62.916666666666700,12.832,0,1,20.439,0
1.784793315239560,4,0,0,0,0,71.11111111111110,79.8003682036123,0,0,15.066666666666700,11.067,0,1,17.42,0
1.5624245731962200,3,0,0,0,0,93.625,93.84020660143500,0,0,18.933333333333300,12.941,0,1,20.277,0
1.8070725192881400,3,0,0,0,0,224.8,183.8318797162230,0,0,70.4,11.786,0,0,19.417,0
2.3806549444464000,3,0,0,0,0,122.875,88.51615318686190,0,0,11.826086956521700,13.212,0,5,19.971,0
2.1261838607625100,3,0,0,0,0,173.5,174.00167623713700,0,0,54.75,12.648,0,1,20.468,0
2.6063280100950900,2,0,0,0,0,111.33333333333300,78.94442489639290,0,0,15.8,11.854,0,1,18.928,0
3.4034730559739900,7,0,0,0,0,186,107.75435026021000,0,0,50.6,13.266,0,0,20.592,0
1.5360949446000900,3,0,0,0,0,92.28571428571430,79.39901814023050,0,0,17.384615384615400,12.089,0,0,18.552,0
3.6445534939991500,4,0,0,0,0,68.22222222222220,75.86212314716130,0,0,16.923076923076900,12.32,0,0,18.802,0
1.8472575387916000,3,0,0,0,0,167.66666666666700,167.4591160718210,0,0,68.6,13.664,0,0,21.011,0
1.297980104178300,3,2.063787436282840,0,0,0,116.625,88.77772454281540,0,0,12,12.655,0,4,19.753,0
1.434598337471150,3,0,0,0,0,198.57142857142900,229.2178359694780,0,0,68.16666666666670,11.469,0,1,18.87,0
2.0837464475498900,5,0,0,0,0,89.85714285714290,77.94948652159030,0,0,15.066666666666700,12.865,0,1,19.803,0
2.108635082921540,5,0,0,0,0,96.11111111111110,88.21620466463120,0,0,15,11.312,0,2,18.553,0
2.5524559781252700,3,0,0,0,0,301.8333333333330,168.418542790144,0,0,59.357142857142900,12.777,0,2,20.365,0
2.774339214608410,4,0,0,0,0,85.16666666666670,59.878812799037900,0,0,12.666666666666700,11.353,0,1,17.586,0
1.7684824497375800,5,0,0,0,0,245.8,201.1421387974190,0,0,82.3,13.735,0,0,21.498,0
1.7634618085152600,2,0,0,0,0,67.33333333333330,74.52814531735270,0,0,14.4,11.936,0,1,18.714,0
2.3021188465668200,4,0,0,0,0,71.125,70.89329569853560,0,0,13.533333333333300,13.169,0,1,20.406,0
3.0711589943393700,4,0,0,0,0,221.28571428571400,166.84014101247100,0,0,70.5,13.406,0,2,20.662,0
1.9219373905349800,2,0,0,0,0,64.54545454545460,81.57803139701010,0,0,16.733333333333300,12.499,0,1,19.005,0
1.8425449988160600,4,0,0,0,0,359.3333333333330,205.68476419565500,0,0,71,13.093,0,2,19.941,0
2.4852239293982000,4,0,0,0,0,95.88888888888890,85.48091982612840,0,0,14,12.509,0,2,19.199,0
2.986623539298160,4,1.435021016687560,0,0,0,102.44444444444400,90.75254647313220,0,0,16,12.654,0,2,19.044,0
1.7798926944724700,2,0,0,0,0,85.4,88.31896738526780,0,0,13.578947368421100,11.108,0,3,17.344,0
2.13729589090115,5,0,0,0,0,124.5,124.11520186235600,0,0,56.7,13.985,0,0,21.905,0
2.9555384945806100,4,0,0,0,0,84.14285714285710,73.28891666631760,0,0,16.384615384615400,13.597,0,0,19.618,0
1.9170504980184600,5,0,0,0,0,188.83333333333300,187.62144215295700,0,0,76.9,12.681,0,0,20.169,0
2.445713312551340,5,0,0,0,0,99.9090909090909,109.20827020419200,0,0,18.529411764705900,12.783,0,2,20.033,0
1.2317410759667100,3,0,0,0,0,76.875,76.83006816995540,0,0,14.6,13.653,0,1,20.158,0
2.1559912075331300,1,2.067267178082380,0,0,0,164.2,134.26302543887500,0,0,65,13.476,0,0,20.831,0
2.609176333707600,2,0,0,0,0,92.375,83.94631841242350,0,0,13.647058823529400,14.212,0,2,20.681,0
2.312125882014920,6,0,0,0,0,151.14285714285700,91.7456555163374,0,0,16.210526315789500,12.507,0,3,19.813,0
1.7793945483698500,3,0,0,0,0,77.71428571428570,64.76708662742270,0,0,13.466666666666700,11.958,0,1,18.898,0
3.2820584533992900,5,0,0,0,0,82.75,82.15343875943360,0,0,18.46153846153850,11.094,0,0,18.203,0
3.6125204291201100,6,0,0,0,0,98.55555555555560,88.85832807979120,0,0,15.941176470588200,12.6,0,2,19.209,0
1.2785094847799100,0,0,0,0,0,287.6,234.16711980976300,0,0,65.33333333333330,13.475,0,1,20.231,0
2.972198555172220,5,0,0,0,0,89.375,88.86638495516740,0,0,16,13.276,0,1,19.415,0
1.722871073941590,2,0,0,0,0,71.81818181818180,79.087774232544,0,0,14.588235294117600,11.085,0,2,16.88,0
2.3621002692115700,2,0,0,0,0,332.4,116.3419099035250,0,0,53.92857142857140,13.472,0,2,20.594,0
2.347492008649640,2,0,0,0,0,92.33333333333330,82.15838362577490,0,0,14.411764705882400,11.949,0,2,19.474,0
2.5064952829820900,5,0,0,0,0,210.33333333333300,213.5475486994770,0,0,62.666666666666700,11.537,0,1,17.793,0
1.5069908428132600,3,0,0,0,0,77.5,77.3724757261909,0,0,15.333333333333300,11.701,0,1,17.235,0
3.0449650577985700,4,0,0,0,0,158.57142857142900,188.17154570297000,0,0,64.66666666666670,13.085,0,1,20.718,0
1.932417998705760,3,0,0,0,0,96.55555555555560,86.47942736873720,0,0,14.470588235294100,13.3,0,2,20.345,0
2.9495763583297100,4,0,0,0,0,303,298.64886213937400,0,0,64.42857142857140,13.794,0,2,21.476,0
1.9655979802502500,2,0,0,0,0,88.71428571428570,76.77185921512480,0,0,17.53846153846150,11.23,0,0,17.987,0
2.6101999870503300,4,0,0,0,0,83,85.2654678049678,0,0,15.411764705882400,12.862,0,2,18.797,0
2.3811414823784200,4,0,0,0,0,182.5,181.31257540501700,0,0,78.3,13.031,0,0,20.224,0
1.9168255012492500,3,0,0,0,0,49.54545454545460,63.87824161689260,0,0,12.733333333333300,12.734,0,1,20.417,0
1.2176454514523100,3,0,0,0,0,142.66666666666700,124.0949457292910,0,0,54.25,12.225,0,1,19.83,0
1.8216599012023000,3,0,0,0,0,114.875,85.26053820496330,0,0,13.047619047619000,11.563,0,4,17.939,0
1.479056348220030,1,0,0,0,0,239.85714285714300,183.08033254084200,0,0,43.72222222222220,12.354,0,4,19.036,0
2.1709762512093000,5,4.775229076733350,0,0,0,95.44444444444440,88.41456781814370,0,0,14.941176470588200,12.493,0,2,20.024,0
2.3216984406351500,2,4.546915530864910,0,0,0,241.4,196.4175144939980,0,0,80.1,13.439,0,0,20.554,0
2.1948564543805200,3,0,0,0,0,68.33333333333330,76.07014306984490,0,0,14.333333333333300,12.687,0,1,19.302,0
0.48554492066078900,0,0,0,0,0,151.33333333333300,150.33813739552400,0,0,65.3,11.226,0,0,17.927,0
2.402413230075490,3,0,0,0,0,75.72727272727270,80.42511017777620,0,0,12.894736842105300,12.592,0,3,19.389,0
1.8442962588217300,4,0,0,0,0,204.14285714285700,235.99723277519800,0,0,65.91666666666670,12.612,0,1,19.387,0
2.2068015826274600,4,0,0,0,0,76.27272727272730,80.41606681287570,0,0,11.947368421052600,12.122,0,3,18.202,0
1.0764258577113100,1,0,0,0,0,90.25,87.38528194152610,0,0,16.866666666666700,13.117,0,1,19.179,0
2.8100012930496800,5,0,0,0,0,374,243.40432754301400,0,0,54.625,13.831,0,3,20.609,0
2.3213959032594300,6,0,0,0,0,122.14285714285700,100.0077548013560,0,0,19.466666666666700,13.562,0,1,19.843,0
1.6550581544155000,2,0,0,0,0,187.5,188.113219453959,0,0,64,12.314,0,0,18.117,0
2.2578487682820200,4,0,0,0,0,103,92.06278051175490,0,0,16.352941176470600,10.8,0,2,17.297,0
1.927492715583230,3,0,0,0,0,158.8,129.5228165228040,0,0,56.5,13.442,0,0,20.596,0
2.783467529454810,4,0,0,0,0,83.57142857142860,72.67512276830190,0,0,15,13.02,0,1,19.567,0
2.0947469630909000,5,0,0,0,0,222.2,166.31464156832400,0,0,65.16666666666670,13.6,0,1,20.432,0
1.6484823852529800,4,0,0,0,0,106.14285714285700,88.27623619950630,0,0,18.266666666666700,11.009,0,1,16.5,0
1.5178098429321700,3,0,0,0,0,78.55555555555560,87.41231938489510,0,0,19.46153846153850,12.15,0,0,17.944,0
1.7183513832233100,3,0,0,0,0,199.33333333333300,201.1149477841520,0,0,60.333333333333300,12.142,0,1,18.965,0
2.582997744934430,4,0,0,0,0,100.77777777777800,87.91129086601100,0,0,14.142857142857100,12.852,0,4,20.026,0
1.276551062385540,1,0,0,0,0,360.57142857142900,328.2363508827390,0,0,68.1875,13.811,0,3,21.017,0
2.7309014508914000,5,0,0,0,0,96.375,96.0858177620402,0,0,17.266666666666700,11.966,0,1,18.719,0
3.203243651432260,5,0,0,0,0,240,141.53798076841400,0,0,63.3,12.704,0,0,19.899,0
2.805290949799090,4,0,0,0,0,91.5,91.18936341481940,0,0,19.53846153846150,12.478,0,0,18.463,0
1.6666922548534600,2,0,0,0,0,293.6,106.38157735247200,0,0,46.642857142857100,14.691,0,2,22.206,0
2.5008000056322500,5,0,0,0,0,253.5,146.48634748672000,0,0,72.1,13.093,0,0,19.944,0
1.2400197692950000,1,0,0,0,0,161.16666666666700,118.55718264009000,0,0,53.25,12.532,0,1,19.695,0
1.992333496995350,4,0,0,0,0,273.6,224.1299622986630,0,0,77.58333333333330,13.109,0,1,19.77,0
2.457387389195610,3,0,0,0,0,207.66666666666700,215.6468306179240,0,0,75.41666666666670,13.383,0,1,20.727,0
1.5726684935253700,1,0,0,0,0,308.57142857142900,273.6326302298950,0,0,59.75,12.795,0,3,20.743,0
1.5994784514781600,4,0,0,0,0,266.3333333333330,159.60332772916200,0,0,54.357142857142900,13.092,0,2,20.019,0
2.866629169686370,7,0,0,0,0,35.55555555555560,48.86741952833220,0,0,17,16.035,0,1,32.866,0
1.8534547862906800,2,0,0,0,0,190.14285714285700,96.87168032495150,0,0,66.14285714285710,14.069,0,2,20.088,0
1.7654231466239900,4,0,0,0,0,41,50.90923295434730,0,0,19.5,16.381,0,0,32.706,0
2.2544809740932300,2,0,0,0,0,208.83333333333300,208.11568631145700,0,0,52.833333333333300,12.18,0,1,18.958,0
1.8841460567569900,2,0,0,0,0,137.14285714285700,157.12545358173300,0,0,49,13.712,0,1,21.423,0
2.2317641918635000,7,0,0,0,0,53.333333333333300,51.77086267604800,0,0,21.5,16.634,0,0,33.586,0
2.6283752876018700,7,0,0,0,0,163.57142857142900,188.03484262448900,0,0,62,13.408,0,1,19.984,0
2.3670898395217700,6,0,0,0,0,45.44444444444440,55.74368147773660,0,0,14.5,17.22,0,2,33.84,0
2.44798253763458,6,0,0,0,0,237.57142857142900,216.14469832092800,0,0,58.07142857142860,13.213,0,2,21.386,0
2.5364111814560200,7,0,0,0,0,58.4,46.953594111633200,0,0,17.4,17.59,0,0,33.975,0
2.517307500491500,4,0,0,0,0,265,233.5918296027130,0,0,51.625,11.714,0,3,19.738,0
2.7879235638620100,3,0,0,0,0,189.16666666666700,188.12355573458200,0,0,67.8,12.121,0,0,18.672,0
