mouseSpeed,mouseAngle,mouseTremors,mouseJitters,xVariance,yVariance,totalVariance,keyHoldDuration,keyHoldStd,clickIntervalAvg,scrollSpeedAvg,keyStrokeInterval,avgTimeSpentField,averageTimeInterval,backspaceCount,averageTimeSpent,label
0.23485558167814100,1.2408301410188200,4,0,0,0,0,398.3,724.61507712716,0,0,164.2,9.219,0,2,18.399,0
0.156169574350104,1.3558445411434300,6,3.0813808206523000,0,0,0,302.42857142857100,577.0023166932590,0,0,157.1818181818180,12.424,0,0,19.273,0
0.15763263298233500,1.4618225921765400,6,1.3102459264058300,0,0,0,402.3333333333330,488.7655652537090,0,0,115.3076923076920,8.827,0,1,19.311,0
0.1735738971245400,0.9165425119074520,3,0,0,0,0,384,405.37746470282300,0,0,81.88235294117650,10.379,0,3,17.505,0
0.22231808341863600,1.280793976099530,5,1.3492335926825400,0,0,0,169.75,251.71052322062300,0,0,89.92307692307690,16.635,0,1,21.26,0
0.1591079084105130,1.1046990704491500,4,1.972664019196540,0,0,0,132.4,251.70268174971800,0,0,78.93333333333330,9.463,0,1,16.483,0
0.1322336075639060,1.2237043217028900,5,0,0,0,0,512.5,739.2946525799670,0,0,106.42857142857100,13.266,0,4,20.628,0
0.1926110994741880,1.2229650944487700,8,1.8084037120470000,0,0,0,140.6153846153850,286.8474637427030,0,0,50.526315789473700,23.357,0,4,27.857,0
0.24872965775050900,1.5849620662806600,5,0,0,0,0,395.14285714285700,443.0525375397460,0,0,92.23076923076920,9.101,0,0,16.673,0
0.17543741954341800,1.4907438453610800,7,2.7529399686328400,0,0,0,118.33333333333300,178.88171138119900,0,0,117.84615384615400,15.506,0,1,23.909,0
0.19640072471675300,1.3891237564155400,8,1.4175024088443500,0,0,0,267.72727272727300,381.14637868340200,0,0,62.26315789473680,22.425,0,3,32.996,0
0.15644744750195800,0.8641170301909090,4,0,0,0,0,123.63636363636400,209.37016924240900,0,0,42.333333333333300,14.826,0,2,23.298,0
0.2326189940875430,1.2870582147851300,4,0,0,0,0,719.6666666666670,840.0944391356640,0,0,140.47058823529400,12.294,0,2,19.41,0
0.18378967196957200,1.1984387564145700,5,1.1410879802373100,0,0,0,191.9090909090910,294.9626954981550,0,0,71.86666666666670,11.189,0,2,18.522,0
0.17689753830836600,1.456922990674300,4,0,0,0,0,127.9,194.03218805136400,0,0,36.06666666666670,10.031,0,1,15.008,0
0.20092908942860600,1.5689024163693500,5,0,0,0,0,67.44444444444440,94.35054155307230,0,0,19.307692307692300,6.63,0,1,14.553,0
0.14348771633113700,0.8419295041410810,2,2.1688927834030600,0,0,0,388.55555555555600,582.6520042226680,0,0,143.06666666666700,8.174,0,1,15.824,0
0.10471391306307200,1.0907027613294200,3,2.367533486549050,0,0,0,322.90909090909100,604.3234315475080,0,0,124.76470588235300,9.653,0,2,19.837,0
0.16053030623693000,1.1568212278952400,4,3.1643118644553400,0,0,0,84.2,197.59696353942300,0,0,44.53333333333330,12.456,0,2,17.205,0
0.1838858755625670,0.7747241615270470,2,3.1662867964783800,0,0,0,112.6,295.9460085894050,0,0,68.66666666666670,11.289,0,1,16.197,0
0.13533528036688800,1.4747460829886200,4,0,0,0,0,503.5,503.53343152830100,0,0,153.8181818181820,7.652,0,0,16.331,0
0.1299209452881010,1.3696906955597300,7,4.675164283110310,0,0,0,704.6666666666670,693.3961510004380,0,0,181.84615384615400,11.692,0,0,21.803,0
0.17875258796991200,1.152213851141780,6,2.458670372765110,0,0,0,349.3333333333330,369.4372597463460,0,0,78.45454545454550,12.671,0,0,23.268,0
0.22248992302324200,0.7042118983109740,2,0,0,0,0,122.6,239.9504948942590,0,0,40.8,8.505,0,1,15.865,0
0.14676175047135900,1.7973285039695500,6,2.7425144164700800,0,0,0,58.76923076923080,120.66109808764400,0,0,24.789473684210500,8.518,0,4,18.222,0
0.26066155173223200,1.3094330565521500,5,1.8617049850540000,0,0,0,70.88888888888890,162.05927889677700,0,0,42.666666666666700,18.696,0,1,23.104,0
0.1571052846815400,1.1202250980555000,2,0,0,0,0,157.66666666666700,294.6082144136510,0,0,68,9.63,0,0,14.126,0
0.14263428512070600,1.337015326811750,5,3.802305827839950,0,0,0,146.55555555555600,285.97556659854400,0,0,70.23076923076920,11.71,0,1,21.336,0
0.09116126992518050,1.2622670949716300,4,3.1849631512799300,0,0,0,357.3333333333330,527.381634956024,0,0,67.47619047619050,12.831,0,4,23.326,0
0.13512447683218200,1.1416824851987500,3,4.748826054513040,0,0,0,425.8888888888890,555.5538666641000,0,0,108.76923076923100,12.391,0,1,17.198,0
0.11680155062482000,1.2635989270208400,4,2.7358495940409900,0,0,0,371.45454545454500,487.56451575642100,0,0,121.17647058823500,11.342,0,2,22.093,0
0.1937995854670610,1.7093292627368000,10,0,0,0,0,409.6363636363640,566.2841035649980,0,0,108.2,23.875,0,2,30.436,0
0.11879677965379700,1.2023693825301700,7,0.20529649891034300,0,0,0,520.8181818181820,747.8268902969720,0,0,254.26666666666700,17.235,0,1,27.39,0
0.2083606051366990,0.7317050146651990,2,0,0,0,0,471,629.9923809063090,0,0,118.70588235294100,11.111,0,2,15.746,0
0.16649622841668600,1.2667765788198300,9,1.9358162807800500,0,0,0,113.85714285714300,234.90936159137100,0,0,56.84615384615390,20.36,0,1,30.983,0
0.24076871165995100,1.6296942280056600,5,0,0,0,0,109.27272727272700,146.46755204362800,0,0,47.63157894736840,13.21,0,3,17.809,0
0.196556674889482,1.3632419208851800,4,0.76264435798099,0,0,0,82.81818181818180,159.15733678106000,0,0,101.6923076923080,9.189,0,1,16.502,0
